Competiton;City;Year;Day #;Race #;Distance;Gender (race);Solo/ Relay;Repechage;Race type;Heat #;# of skaters;Penalty;First name;Last name;Gender (fallen);Helmet #;Country;Fall / Out of track;Lap #;Turn #;Place of fall;Solo/ Group;Reason of fall;First impact;Second impact;Mattress impact;Head impact;Timing video;Impact speed mean;Impact speed m1;Impact speed m2;Impact speed m3;Not displayed;Comments
Olympic Games;Pekin;2022;;;1000m;Men;Solo;No;Semifinals;2;6;Yes;Shaoang;Liu;Man;;Hungary;Fall;9;2;End of turn;Group;Opponent contact;Butt;Hand;No;None;00:14:13;#DIV/0!;;;;;
World Cup;Almaty;2022;3;198;3000m;Women;Relay;No;Final A;None;4;No;Gilli;Kim;Woman;;Korea;Fall;27;None;Straight line;Group;Skates contact;Hip + elbow;None;No;None;03:29:36;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;500m;Women;Solo;No;Final A;None;5;No;Arianna;Fontana;Woman;;Italy;Fall;1;1;End of turn;Group;Skates contact;Hip;None;No;None;00:32:25;#DIV/0!;;;;;
World Cup;Almaty;2022;3;199;5000m;Men;Relay;No;Final A;None;4;No;Luca;Nadalini;Man;;Italy;Fall;35;1;End of turn;Solo;Sliding;Hip;None;Yes;None;03:50:00;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1000m;Men;Solo;No;Final A;None;5;No;Shaolin Sandor;Liu;Man;;Hungary;Fall;9;None;Finish line;Group;Opponent contact;Butt;None;Yes;None;00:51:32;#DIV/0!;;;;;
World Cup;Almaty;2022;1;2;500m;Women;Solo;No;Heats;2;5;No;Jiyun;Park;Woman;;Korea;Fall;1;None;Start;Solo;Sliding;Hip + Hand;None;No;None;00:13:43;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1500m;Men;Solo;No;Quarterfinals;4;6;Yes;Itzhak;De Laat;Man;;The Netherlands;Fall;7;2;End of turn;Group;Opponent contact;Butt;None;Yes;Direct impact;00:19:31;#DIV/0!;;;;;Violent impact head/mattress
World Cup;Almaty;2022;1;2;500m;Women;Solo;No;Heats;2;5;No;Jiyun;Park;Woman;;Korea;Fall;1;None;Start;Group;Skates contact;Elbow;Abdomen;No;None;00:15:45;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1500m;Men;Solo;No;Quarterfinals;4;6;Yes;Denis;Nikisha;Man;;Kazakhstan;Fall;7;2;End of turn;Group;Opponent contact;Hip;None;Yes;None;00:19:31;#DIV/0!;;;;;
World Cup;Almaty;2022;1;2;500m;Women;Solo;No;Heats;2;5;No;Mariya;Dolgopolova;Woman;;Ukraine;Fall;1;1;Turn;Solo;Sliding;Knee;Hip;Yes;No data;00:17:56;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1500m;Men;Solo;No;Quarterfinals;5;6;No;Tianyi;Zhang;Man;;China;Fall;9;1;End of turn;Solo;Stumbles;Butt;None;Yes;No data;00:25:39;#DIV/0!;;;;;
World Cup;Almaty;2022;1;8;500m;Men;Solo;No;Heats;1;5;Yes;Niall;Treacy;Man;;UK;Fall;2;1;Turn;Group;Opponent contact;Knee;None;Yes;Direct impact;00:31:54;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1500m;Men;Solo;No;Quarterfinals;6;6;No;Luca;Spechenhauser;Man;;Italy;Fall;4;1;End of turn;Solo;Stumbles;Butt;None;Yes;Indirect impact;00:29:13;#DIV/0!;;;;;
World Cup;Almaty;2022;1;21;1500m;Women;Solo;No;Quarterfinals;5;6;Yes;Aili;Xu;Woman;;China;Fall;14;2;Turn;Group;Opponent contact;Hip;Flank;Yes;Indirect impact;01:34:43;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1500m;Men;Solo;No;Quarterfinals;6;6;No;Sebastien;Lepape;Man;;France;Fall;9;1;End of turn;Solo;Cone;Butt;None;Yes;No data;00:29:59;#DIV/0!;;;;;
World Cup;Almaty;2022;1;22;1500m;Women;Solo;No;Quarterfinals;6;6;Yes;Julie;Letai;Woman;;USA;Fall;No data;1;Turn;Group;Skates contact;Hip;None;Yes;None;01:40:28;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1000m;Women;Solo;No;Heats;3;4;No;Zsofia;Konya;Woman;;Hungary;Fall;2;1;End of turn;Group;Opponent contact;Butt;None;Yes;No data;00:54:47;#DIV/0!;;;;;
World Cup;Almaty;2022;1;22;1500m;Women;Solo;No;Quarterfinals;6;6;Yes;Anna;Seidel;Woman;;Germany;Fall;No data;1;Turn;Group;Opponent fall;Hip;None;Yes;Direct impact;01:40:28;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1000m;Women;Solo;No;Heats;4;4;Yes;Olga;Tikhonova;Woman;;Kazakhstan;Fall;5;1;Turn;Group;Opponent contact;Back;None;Yes;Direct impact;00:59:36;#DIV/0!;;;;;
World Cup;Almaty;2022;1;22;1500m;Women;Solo;No;Quarterfinals;6;6;Yes;Rebeka;Sziliczei-Nemet;Woman;;Hungary;Fall;No data;1;Turn;Group;Opponent contact;Butt;None;Yes;Indirect impact;01:40:36;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1000m;Women;Solo;No;Heats;4;4;Yes;Sofia;Prosvirnova;Woman;;Russia;Fall;5;1;End of turn;Group;Opponent contact;Hip;Flank;Yes;No data;00:59:37;#DIV/0!;;;;;
World Cup;Almaty;2022;1;22;1500m;Women;Solo;No;Quarterfinals;6;6;Yes;Suk Hee;Shim;Woman;;Korea;Fall;No data;1;Turn;Group;Opponent fall;Hand + knee;None;Yes;Indirect impact;01:40:36;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1000m;Women;Solo;No;Heats;5;4;No;Kim;Boutin;Woman;;Canada;Fall;9;1;End of turn;Solo;Sliding;Butt;Hand;Yes;Direct impact;01:04:33;#DIV/0!;;;;;
World Cup;Almaty;2022;1;22;1500m;Women;Solo;No;Quarterfinals;6;6;Yes;Petra;Vankova;Woman;;Czech Republic;Fall;No data;1;Turn;Group;Opponent fall;Hand + knee;None;Yes;None;01:40:36;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1500m;Men;Solo;No;Semifinals;3;7;Yes;Yuri;Confortola;Man;;Italy;Fall;4;2;End of turn;Group;Opponent contact;Butt;None;Yes;None;01:46:32;#DIV/0!;;;;;
World Cup;Almaty;2022;1;23;1500m;Men;Solo;No;Quarterfinals;1;6;Yes;Liam;O Brien;Man;;Irlande;Fall;6;2;Turn;Group;Skates contact;Knee;None;Yes;None;01:53:48;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;3000m;Women;Relay;No;Semifinals;1;4;No;No data;No data;Woman;;Italy;Fall;4;2;End of turn;Solo;Sliding;Butt;None;Yes;Direct impact;01:55:25;#DIV/0!;;;;;
World Cup;Almaty;2022;1;23;1500m;Men;Solo;No;Quarterfinals;1;6;Yes;Mateusz;Mikolajuk;Man;;Poland;Fall;6;2;Turn;Group;Opponent fall;Hip;None;Yes;None;01:53:48;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;3000m;Women;Relay;No;Final B;None;4;Yes;No data;No data;Woman;141;Russia;Fall;13;2;End of turn;Solo;Sliding;Hip;None;Yes;Indirect impact;00:01;#DIV/0!;;;;;
World Cup;Almaty;2022;1;24;1500m;Men;Solo;No;Quarterfinals;2;5;Yes;Chonlachart;Taprom;Man;;Thailand;Fall;7;None;Straight line;Group;Skates contact;Hip + Hand;None;Yes;Indirect impact;02:00:34;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;3000m;Women;Relay;No;Final B;None;4;Yes;No data;No data;Woman;;USA;Fall;25;2;Turn;Group;Opponent contact;Hip;None;Yes;Direct impact;00:02:51;#DIV/0!;;;;;
World Cup;Almaty;2022;1;29;1500m;Men;Solo;No;Quarterfinals;7;7;No;Yanghun Ben;Jung;Man;;Germany;Fall;11;2;Turn entrance;Solo;Stumbles;Hand + knee;None;Yes;No data;02:24:15;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;500m;Men;Solo;No;Final A;None;5;No;Pietro;Sighel;Man;;Italy;Fall;5;2;Turn;Solo;Sliding;Hip + elbow;None;Yes;Indirect impact;00:35:29;#DIV/0!;;;;;
World Cup;Almaty;2022;1;29;1500m;Men;Solo;No;Quarterfinals;7;7;No;Joshua;Kah;Man;;New Zealand ;Fall;11;2;Turn entrance;Group;Opponent fall;Elbow;Flank;Yes;No data;02:24:15;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;500m;Men;Solo;No;Semifinals;2;5;Yes;Daeheon;Hwang;Man;;Korea;Out of track;5;1;Turn;Group;Opponent contact;None;None;Yes;None;00:40:40;#DIV/0!;;;;;
World Cup;Almaty;2022;1;31;2000m;Mixed;Relay;No;Quarterfinals;2;4;No;Valentina;Ascic;Woman;;Croatia;Fall;1;None;Start;Group;Skates contact;Hip + Hand;None;Yes;None;02:45:17;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;2000m;Mixed;Relay;No;Final A;None;4;Yes;No data;No data;Woman;;Canada;Fall;1;1;Start;Group;Opponent contact;Butt;None;Yes;Direct impact;00:09:12;#DIV/0!;;;;;
World Cup;Almaty;2022;1;31;2000m;Mixed;Relay;No;Quarterfinals;2;4;No;Kseniya;Adamenko;Woman;;Ukraine;Fall;1;None;Start;Group;Opponent fall;Hip;None;Yes;Direct impact;02:45:17;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;2000m;Mixed;Relay;No;Final A;None;4;Yes;No data;No data;Woman;;Hungary;Fall;1;1;Start;Group;Opponent fall;Knee;None;Yes;None;00:09:13;#DIV/0!;;;;;
World Cup;Almaty;2022;1;31;2000m;Mixed;Relay;No;Quarterfinals;2;4;No;Hanne;Desmet;Woman;;Belgium;Fall;1;None;Start;Solo;Skate stuck in the ice;Abdomen;None;No;None;02:46:45;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;2000m;Mixed;Relay;No;Final A;None;4;Yes;No data;No data;No data;;Hungary;Fall;11;2;End of turn;Group;Opponent contact;Shin;Hip;Yes;None;00:12:24;#DIV/0!;;;;;
World Cup;Almaty;2022;1;49;500m;Women;Solo;No;Heats;6;5;Yes;Katrin;Manoilova;Woman;;Bulgaria;Fall;2;1;Turn;Group;Blocked/pushed;Hand + knee;None;Yes;Direct impact;04:09:46;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;2000m;Mixed;Relay;No;Final A;None;4;Yes;No data;No data;No data;;Canada;Fall;11;2;End of turn;Group;Opponent contact;Knee;None;Yes;None;00:12:24;#DIV/0!;;;;;
World Cup;Almaty;2022;1;49;500m;Women;Solo;No;Heats;6;5;Yes;Myeongbi;Jung;Woman;;Germany;Fall;2;1;Turn;Group;Opponent fall;Hip + elbow;None;Yes;Direct impact;04:09:46;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;5000m;Men;Relay;No;Final A;None;5;No;No data;No data;Man;;China;Fall;34;2;End of turn;Solo;Stumbles;Hip;None;Yes;None;00:18:46;#DIV/0!;;;;;
World Cup;Almaty;2022;1;51;500m;Men;Solo;No;Heats;1;4;No;Liam;O Brien;Man;;Irlande;Fall;1;None;Start;Group;Opponent contact;Butt;None;Yes;None;04:16:00;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;5000m;Men;Relay;No;Final A;None;5;No;No data;No data;Man;;Italy;Fall;45;None;Finish line;Group;Opponent contact;Flank;None;No data;No data;00:20:18;#DIV/0!;;;;;
World Cup;Almaty;2022;1;51;500m;Men;Solo;No;Heats;1;4;No;Tymofii;Khokhelko;Man;;Ukraine;Fall;1;None;Start;Group;Opponent fall;Butt;None;Yes;None;04:16:00;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1500m;Women;Solo;No;Quarterfinals;2;6;Yes;Anna;Seidel;Woman;;Germany;Fall;9;1;End of turn;Group;Opponent contact;Hip;None;Yes;Indirect impact;00:14:19;#DIV/0!;;;;;
World Cup;Almaty;2022;1;55;500m;Men;Solo;No;Heats;5;5;No;Adam;Szigeti;Man;;Hungary;No data;2;1;End of turn;Solo;Sliding;No data;No data;No data;No data;04:32:24;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1500m;Women;Solo;No;Quarterfinals;3;6;Yes;Danae;Blais;Woman;;Canada;Fall;12;2;Turn entrance;Group;Skates contact;Shin;Hip;Yes;No data;00:20:17;#DIV/0!;;;;;
World Cup;Almaty;2022;1;70;1000m;Men;Solo;No;Heats;4;5;Yes;Robin;Bendig;Man;;Germany;Fall;4;2;Turn;Solo;Sliding;Hip;Flank;Yes;None;05:35:21;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1500m;Women;Solo;No;Quarterfinals;6;6;No;Ekaterina;Efremenkova;Woman;;Russia;Fall;8;1;Turn entrance;Group;Opponent contact;Hip;None;Yes;Indirect impact;00:36:45;#DIV/0!;;;;;
World Cup;Almaty;2022;1;71;1000m;Men;Solo;No;Heats;5;5;Yes;Triphop;Thongngam;Man;;Thailand;Fall;6;1;Turn;Group;Opponent contact;Hip;None;Yes;Indirect impact;05:40:10;#DIV/0!;;;;;
Olympic Games;Pekin;2022;;;1500m;Women;Solo;No;Semifinals;2;7;Yes;Sumire;Kikuchi;Woman;;Japan;Fall;10;2;Turn entrance;Group;Opponent contact;Butt;None;Yes;Indirect impact;01:02:02;#DIV/0!;;;;;
World Cup;Almaty;2022;1;73;1000m;Men;Solo;No;Heats;7;5;No;Adriaan;Dewagtere;Man;;Belgium;Fall;2;2;Turn;Solo;Sliding;Hip + elbow;None;Yes;Indirect impact;05:45:41;#DIV/0!;;;;;
World Cup;Almaty;2022;1;74;1000m;Men;Solo;No;Heats;8;5;No;Lukas;MacDonald;Man;;New Zealand ;Fall;3;2;End of turn;Solo;Stumbles;Hip;Back;Yes;Indirect impact;05:50:26;#DIV/0!;;;;;
World Cup;Almaty;2022;1;74;1000m;Men;Solo;No;Heats;8;5;No;Ivan;Donchev;Man;;Bulgaria;Fall;6;None;Straight line;Group;Skates contact;Hand + knee;Hip;Yes;None;05:50:57;#DIV/0!;;;;;
World Cup;Almaty;2022;2;85;500m;Women;Solo;Yes;Quarterfinals;3;4;No;Thanutchaya;Chatthaisong;Woman;;Thailand;Fall;3;1;Turn;Group;Opponent contact;Hip;None;Yes;Indirect impact;00:16:25;#DIV/0!;;;;;
World Cup;Almaty;2022;2;90;500m;Men;Solo;Yes;Quarterfinals;5;4;No;Triphop;Thongngam;Man;;Thailand;Fall;1;None;Straight line;Group;Skates contact;Hand + knee;Hip;Yes;None;00:30:33;#DIV/0!;;;;;
World Cup;Almaty;2022;2;90;500m;Men;Solo;Yes;Quarterfinals;5;4;No;Ivan;Donchev;Man;;Bulgaria;Fall;1;None;Straight line;Group;Opponent fall;Hand + knee;None;Yes;None;00:30:33;#DIV/0!;;;;;
World Cup;Almaty;2022;2;95;500m;Women;Solo;Yes;Semifinals;1;4;Yes;Malika;Yermek;Woman;;Kazakhstan;Fall;5;None;Finish line;Group;Skates contact;Butt;None;Yes;No data;01:09:41;#DIV/0!;;;;;
World Cup;Almaty;2022;2;95;500m;Women;Solo;Yes;Semifinals;1;4;Yes;Yana;Khan;Woman;;Kazakhstan;Fall;5;None;Finish line;Group;Opponent fall;Butt;None;Yes;No data;01:09:41;#DIV/0!;;;;;
World Cup;Almaty;2022;2;96;500m;Women;Solo;Yes;Semifinals;2;4;No;Myeongbi;Jung;Woman;;Germany;Fall;1;1;End of turn;Solo;Stumbles;Hip + elbow;Abdomen;Yes;None;01:13:38;#DIV/0!;;;;;
World Cup;Almaty;2022;2;99;1500m;Women;Solo;Yes;Semifinals;1;6;No;Julie;Letai;Woman;;USA;Fall;9;2;Turn;Solo;Sliding;Knee;Hip;Yes;Indirect impact;01:25:18;#DIV/0!;;;;;
World Cup;Almaty;2022;2;99;1500m;Women;Solo;Yes;Semifinals;1;6;No;Maja;Somodi;Woman;;Hungary;Fall;11;1;End of turn;Solo;Stumbles;Butt;None;Yes;None;01:25:33;#DIV/0!;;;;;
World Cup;Almaty;2022;2;103;2000m;Mixed;Relay;Yes;Semifinals;1;4;No;Kristen;Santos-Griswold;Woman;;USA;Fall;3;2;Turn;Solo;Sliding;Hip + elbow;None;Yes;Indirect impact;01:56:54;#DIV/0!;;;;;
World Cup;Almaty;2022;2;104;2000m;Mixed;Relay;Yes;Semifinals;2;4;No;Claudia;Gagnon;Woman;;Canada;Fall;1;2;Turn;Solo;Sliding;Knee;Hip;Yes;Indirect impact;02:04:33;#DIV/0!;;;;;
World Cup;Almaty;2022;2;106;500m;Women;Solo;No;Quarterfinals;2;5;No;Ye;Wang;Woman;;China;Fall;1;None;Start;Solo;Stumbles;Knee;Hip;Yes;None;00:15:50;#DIV/0!;;;;;
World Cup;Almaty;2022;2;108;500m;Women;Solo;No;Quarterfinals;4;5;No;Danae;Blais;Woman;;Canada;Fall;1;None;Start;Solo;Stumbles;Hand + knee;Hip;No;None;00:23:02;#DIV/0!;;;;;
World Cup;Almaty;2022;2;109;500m;Men;Solo;No;Quarterfinals;1;5;No;Jordan;Pierre-Gilles;Man;;Canada;Fall;5;2;Turn;Group;Opponent contact;Hip;None;Yes;Direct impact;00:27:28;#DIV/0!;;;;;
World Cup;Almaty;2022;2;109;500m;Men;Solo;No;Quarterfinals;1;5;No;Kay;Huisman;Man;;The Netherlands;Fall;5;2;Turn;Group;Opponent fall;Butt;None;Yes;None;00:27:28;#DIV/0!;;;;;
World Cup;Almaty;2022;2;110;500m;Men;Solo;No;Quarterfinals;2;5;Yes;Kiichi;Shigehiro;Man;;Japan;Fall;5;1;Turn;Group;Opponent contact;Hip;None;Yes;Direct impact;00:30:14;19,44;28,08;20,05;10,19;;
World Cup;Almaty;2022;2;110;500m;Men;Solo;No;Quarterfinals;2;5;Yes;Oleh;Handei;Man;;Ukraine;Fall;5;1;Turn;Group;Opponent fall;Hip;None;Yes;Direct impact;00:30:14;#DIV/0!;;;;;
World Cup;Almaty;2022;2;112;500m;Men;Solo;No;Quarterfinals;4;5;No;Roberts;Kruzbergs;Man;;Latvia;Fall;4;None;Straight line;Solo;Skate stuck in the ice;Hand;Abdomen;No;None;00:36:38;#DIV/0!;;;;;
World Cup;Almaty;2022;2;114;1500m;Women;Solo;No;Semifinals;2;7;No;Olga;Tikhonova;Woman;;Kazakhstan;Fall;5;1;Turn;Group;Skates contact;Butt;None;Yes;None;01:00:32;#DIV/0!;;;;;
World Cup;Almaty;2022;2;116;1500m;Men;Solo;No;Semifinals;1;7;No;;;Man;;Kazakhstan;Fall;8;2;Turn;Solo;Sliding;Hip + elbow;None;Yes;None;01:09:11;#DIV/0!;;;;;
World Cup;Almaty;2022;2;120;500m;Women;Solo;No;Semifinals;2;5;No;Corinne;Stoddard;Woman;;USA;Fall;1;None;Start;Solo;Sliding;Hand + knee;Hip;Yes;None;01:31:35;#DIV/0!;;;;;
World Cup;Almaty;2022;2;120;500m;Women;Solo;No;Semifinals;2;5;No;Jiyun;Park;Woman;;Korea;Fall;1;None;Start;Group;Skates contact;Hip + elbow;None;Yes;None;01:33:40;#DIV/0!;;;;;
World Cup;Almaty;2022;2;120;500m;Women;Solo;No;Semifinals;2;5;No;Rikki;Doak;Woman;;Canada;Fall;1;None;Start;Group;Opponent fall;Hip + Hand;None;Yes;None;01:33:40;#DIV/0!;;;;;
World Cup;Almaty;2022;2;122;500m;Men;Solo;No;Semifinals;2;5;No;Kay;Huisman;Man;;The Netherlands;Fall;1;2;End of turn;Solo;Stumbles;Hand + knee;Hip;No;None;01:41:14;#DIV/0!;;;;;
World Cup;Almaty;2022;2;123;1500m;Women;Solo;No;Final B;None;7;Yes;Michelle;Velzeboer;Woman;;The Netherlands;Fall;1;2;Turn entrance;Group;Opponent contact;Butt;None;Yes;Direct impact;02:00:51;#DIV/0!;;;;;
World Cup;Almaty;2022;2;123;1500m;Women;Solo;No;Final B;None;7;Yes;Claudia;Gagnon;Woman;;Canada;Fall;1;2;Turn entrance;Group;Opponent fall;Butt;None;Yes;None;02:00:51;#DIV/0!;;;;;
World Cup;Almaty;2022;2;124;1500m;Women;Solo;No;Final A;None;7;No;Xandra;Velzeboer;Woman;;The Netherlands;Fall;7;1;Turn entrance;Group;Skates contact;Hip;None;Yes;Direct impact;02:09:49;31,61;22,14;41,94;30,75;;
World Cup;Almaty;2022;2;124;1500m;Women;Solo;No;Final A;None;7;No;Anna;Seidel;Woman;;Germany;Fall;14;2;Turn;Group;Opponent contact;Hand + knee;Hip;Yes;None;02:10:42;#DIV/0!;;;;;
World Cup;Almaty;2022;2;124;1500m;Women;Solo;No;Final A;None;7;No;Kristen;Santos-Griswold;Woman;;USA;Fall;14;2;Turn;Group;Opponent fall;Butt;None;Yes;Indirect impact;02:10:42;#DIV/0!;;;;;
World Cup;Almaty;2022;2;124;1500m;Women;Solo;No;Final A;None;7;No;Gilli;Kim;Woman;;Korea;Fall;14;2;Turn;Group;Opponent fall;Hip + Hand;None;Yes;Direct impact;02:10:42;#DIV/0!;;;;;
World Cup;Almaty;2022;2;125;1500m;Men;Solo;No;Final B;None;7;Yes;Kazuki;Yoshinaga;Man;;Japan;Out of track;9;1;End of turn;Group;Skates contact;None;None;Yes;None;02:25:34;#DIV/0!;;;;;
World Cup;Almaty;2022;2;125;1500m;Men;Solo;No;Final B;None;7;Yes;Adil;Galiakhmetov;Man;;Kazakhstan;Fall;9;1;Turn;Solo;Sliding;Hip;None;Yes;Direct impact;02:25:34;50;50,76;49,43;49,82;;
World Cup;Almaty;2022;2;125;1500m;Men;Solo;No;Final B;None;7;Yes;Rino;Vanhooren;Man;;Belgium;Fall;9;1;Turn;Group;Opponent fall;Butt;None;Yes;None;02:25:34;#DIV/0!;;;;;
World Cup;Almaty;2022;2;125;1500m;Men;Solo;No;Final B;None;7;Yes;Reinis;Berzins;Man;;Latvia;Fall;14;2;End of turn;Solo;Sliding;Hip;None;Yes;No data;02:32:59;#DIV/0!;;;;;
World Cup;Almaty;2022;2;128;500m;Women;Solo;No;Final A;None;5;No;Selma;Poutsma;Woman;;The Netherlands;Fall;3;None;Straight line;Group;Skates contact;Hip + elbow;None;Yes;None;02:50:55;#DIV/0!;;;;;
World Cup;Almaty;2022;2;132;2000m;Mixed;Relay;No;Final A;None;4;No;Kay;Huisman;Man;;The Netherlands;Fall;11;1;End of turn;Solo;Sliding;Hip;None;Yes;No data;03:22:24;#DIV/0!;;;;;
World Cup;Almaty;2022;2;133;3000m;Women;Relay;No;Semifinals;1;3;Yes;Yara;Van Kerkhof;Woman;;The Netherlands;Fall;9;2;End of turn;Solo;Sliding;Butt;None;No;None;03:49:37;#DIV/0!;;;;;
World Cup;Almaty;2022;2;134;3000m;Women;Relay;No;Semifinals;2;4;Yes;Gabriela;Topolska;Woman;;Poland;Fall;5;None;Straight line;Group;Opponent contact;Butt;None;Yes;Direct impact;03:55:29;#DIV/0!;;;;;
World Cup;Almaty;2022;3;137;500m;Women;Solo;Yes;Quarterfinals;1;5;No;Alexandra;Danneel;Woman;;Belgium;Fall;1;1;Turn;Solo;Stumbles;Hip;None;Yes;None;00:08:57;#DIV/0!;;;;;
World Cup;Almaty;2022;3;141;500m;Men;Solo;Yes;Quarterfinals;2;5;No;Kosei;Hayashi;Man;;Japan;Fall;2;1;Turn;Solo;Sliding;Hip;None;Yes;Direct impact;00:19:42;#DIV/0!;;;;;
World Cup;Almaty;2022;3;142;500m;Men;Solo;Yes;Quarterfinals;3;4;No;Liam;O Brien;Man;;Irlande;Out of track;1;None;Start;Group;Opponent fall;None;None;No;None;00:22:50;#DIV/0!;;;;;
World Cup;Almaty;2022;3;142;500m;Men;Solo;Yes;Quarterfinals;3;4;No;Metehan;Atan;Man;;Turkiye;Fall;1;None;Start;Group;Skates contact;Hip;None;Yes;None;00:22:50;#DIV/0!;;;;;
World Cup;Almaty;2022;3;149;1000m;Men;Solo;Yes;Quarterfinals;1;5;Yes;Triphop;Thongngam;Man;;Thailand;Fall;5;2;End of turn;Group;Opponent contact;Hip + elbow;None;Yes;Direct impact;00:43:17;#DIV/0!;;;;;
World Cup;Almaty;2022;3;149;1000m;Men;Solo;Yes;Quarterfinals;1;5;Yes;Dominic;Andermann;Man;;Austria;Fall;9;None;Straight line;Group;Skates contact;Butt;Back;No;None;00:43:47;#DIV/0!;;;;;
World Cup;Almaty;2022;3;152;1000m;Men;Solo;Yes;Quarterfinals;4;5;Yes;Bence;Nogradi;Man;;Hungary;Fall;5;2;Turn;Group;Skates contact;Butt;None;Yes;Indirect impact;00:56:12;#DIV/0!;;;;;
World Cup;Almaty;2022;3;152;1000m;Men;Solo;Yes;Quarterfinals;4;5;Yes;Niall;Treacy;Man;;UK;Fall;7;2;End of turn;Solo;Stumbles;Hand + knee;Hip + elbow;Yes;Direct impact;00:56:32;29,1;30,24;28,62;28,44;;
World Cup;Almaty;2022;3;158;1000m;Women;Solo;Yes;Semifinals;1;6;Yes;Sara Luca;Bacskai;Woman;;Hungary;Out of track;6;2;End of turn;Group;Skates contact;None;None;Yes;None;01:26:52;#DIV/0!;;;;;
World Cup;Almaty;2022;3;158;1000m;Women;Solo;Yes;Semifinals;1;6;Yes;Maja;Somodi;Woman;;Hungary;Out of track;7;1;Turn;Group;Opponent contact;None;None;Yes;Indirect impact;01:26:56;#DIV/0!;;;;;
World Cup;Almaty;2022;3;159;1000m;Men;Solo;Yes;Semifinals;1;5;Yes;Ward;Petre;Man;;Belgium;Fall;2;None;Straight line;Group;Opponent contact;Hand + knee;Hip;Yes;None;01:33:36;#DIV/0!;;;;;
World Cup;Almaty;2022;3;160;1000m;Men;Solo;Yes;Semifinals;2;5;No;Pawel;Adamski;Man;;Poland;Fall;2;1;Turn;Solo;Stumbles;Hip + elbow;None;Yes;Direct impact;01:38:04;#DIV/0!;;;;;
World Cup;Almaty;2022;3;163;500m;Women;Solo;No;Quarterfinals;1;5;No;Xandra;Velzeboer;Woman;;The Netherlands;Fall;3;1;Turn;Solo;Sliding;Hip + elbow;None;Yes;None;00:13:44;#DIV/0!;;;;;
World Cup;Almaty;2022;3;164;500m;Women;Solo;No;Quarterfinals;2;5;No;Xinran;Wang;Woman;;China;Fall;3;None;Straight line;Solo;Skate stuck in the ice;Abdomen;Head;Yes;Direct impact;00:16:31;#DIV/0!;;;;;
World Cup;Almaty;2022;3;164;500m;Women;Solo;No;Quarterfinals;2;5;No;Li;Gong;Woman;;China;Fall;3;1;Turn;Group;Opponent fall;Back;Head;Yes;Direct impact;00:16:31;#DIV/0!;;;;;
World Cup;Almaty;2022;3;166;500m;Women;Solo;No;Quarterfinals;4;5;No;Renee Marie;Steenge;Woman;;Canada;Fall;5;1;Turn entrance;Group;Opponent contact;Butt;None;Yes;No data;00:22:41;#DIV/0!;;;;;
World Cup;Almaty;2022;3;168;500m;Men;Solo;No;Quarterfinals;2;5;Yes;Yong Jin;Lim;Man;;Korea;Fall;3;2;Turn;Group;Opponent contact;Hip;None;Yes;None;00:28:20;#DIV/0!;;;;;
World Cup;Almaty;2022;3;168;500m;Men;Solo;No;Quarterfinals;2;5;Yes;Brendan;Corey;Man;;Australia;Fall;5;2;Turn;Solo;Sliding;Butt;None;Yes;None;00:28:29;#DIV/0!;;;;;
World Cup;Almaty;2022;3;170;500m;Men;Solo;No;Quarterfinals;4;5;No;Diane;Sellier;Man;;Poland;Fall;3;2;Turn;Solo;Sliding;Hip + elbow;None;Yes;None;00:35:03;#DIV/0!;;;;;
World Cup;Almaty;2022;3;173;1000m;Women;Solo;No;Quarterfinals;3;5;No;Chutong;Zhang;Woman;;China;Fall;9;None;Straight line;Solo;Cone;Knee;Butt;No;None;00:46:06;#DIV/0!;;;;;
